code,observed_at,start_at,status,chance_this,chance_next,news
39155,1723742209,1723732206,d,,50.0,Lack of match fitness - 50% chance of playing
39155,1724143573,1724143573,i,0.0,0.0,Lack of match fitness - Expected back 31 Aug
39155,1724659814,1724659814,d,25.0,25.0,Lack of match fitness - 25% chance of playing
39155,1725630627,1725630627,a,100.0,100.0,
39155,1732852069,1732527008,d,100.0,50.0,Hamstring injury - 50% chance of playing
39155,1733111631,1733111631,i,0.0,0.0,Hamstring injury - Expected back 15 Dec
39155,1734060228,1734060228,d,0.0,50.0,Hamstring injury - 50% chance of playing
39155,1734685493,1734685493,a,100.0,100.0,
39155,1740085255,1739536209,d,50.0,50.0,Hamstring injury - 50% chance of playing
39155,1740397855,1740397855,i,0.0,0.0,Hamstring injury - Unknown return date
39155,1741693992,1741693992,a,100.0,100.0,
40349,1724659814,1724659814,a,,,
40383,1722586591,1722586591,a,,,
47431,1739451395,1739451395,a,,,
48760,1722586591,1722586591,a,,,
48760,1724143573,1723809096,u,0.0,0.0,Joined Anderlecht
49262,1722586591,1722586591,a,,,
49262,1738228966,1737734409,i,0.0,0.0,Shoulder injury - Unknown return date
49262,1742825108,1742825108,i,0.0,0.0,Shoulder injury - Expected back 26 Apr
49262,1745626070,1745626070,a,100.0,100.0,
49262,1748089574,1747692008,d,100.0,75.0,Hand injury - 75% chance of playing
50175,1722586591,1722586591,a,,,
50175,1729760392,1729357206,d,,75.0,Back injury - 75% chance of playing
50175,1730127279,1730127279,a,75.0,100.0,
50175,1733535327,1733481008,d,100.0,75.0,Ankle injury - 75% chance of playing
50175,1734060228,1734060228,a,75.0,100.0,
50175,1734685493,1734341407,d,100.0,75.0,Ankle injury - 75% chance of playing
50175,1734944423,1734944423,d,25.0,25.0,Ankle injury - 25% chance of playing
50175,1736248298,1736248298,i,0.0,0.0,Ankle injury - Unknown return date
50175,1737177344,1737177344,a,100.0,100.0,
50175,1740397855,1740259809,d,100.0,75.0,Knock - 75% chance of playing
50175,1741164423,1741164423,a,50.0,100.0,
51927,1722586591,1722586591,a,,,
51927,1735843782,1735461009,d,75.0,75.0,Muscle injury - 75% chance of playing
51927,1736248298,1736248298,i,0.0,0.0,Muscle injury - Unknown return date
51927,1737177344,1737177344,a,100.0,100.0,
54469,1722586591,1722586591,a,,,
54469,1735398440,1735165808,i,75.0,0.0,Muscle injury - Unknown return date
54469,1738228966,1738228966,i,0.0,0.0,Muscle injury - Expected back 15 Feb
54469,1739451395,1739451395,d,0.0,50.0,Muscle injury - 50% chance of playing
54469,1740085255,1740085255,i,0.0,0.0,Muscle injury - Unknown return date
54469,1743841282,1743841282,a,100.0,100.0,
55459,1722586591,1722586591,a,,,
55459,1725630627,1724990406,d,25.0,25.0,Hamstring injury - 25% chance of playing
55459,1726494724,1726494724,a,25.0,100.0,
55494,1722586591,1722586591,a,,,
55494,1731088322,1730478608,d,0.0,50.0,Knock - 50% chance of playing
55494,1732063467,1732063467,a,100.0,100.0,
55494,1738228966,1737734409,i,0.0,0.0,Unknown - Unknown return date
55494,1743841282,1743841282,a,0.0,100.0,
57328,1722586591,1722586591,a,,,
57328,1748089574,1748008808,d,,75.0,Illness - 75% chance of playing
57531,1722586591,1722586591,a,,,
57531,1734060228,1733763608,i,,0.0,Leg injury - Unknown return date
58376,1722586591,1722586591,a,,,
58621,1722586591,1722586591,a,,,
58621,1729760392,1729459807,d,,75.0,Lack of match fitness - 75% chance of playing
58621,1730127279,1730127279,i,0.0,0.0,Knee injury - Unknown return date
58621,1731088322,1731088322,a,0.0,100.0,
58621,1735398440,1735264810,d,100.0,75.0,Illness - 75% chance of playing
58621,1735843782,1735843782,a,75.0,100.0,
58621,1738228966,1737971809,u,100.0,0.0,Loaned to Milan
59859,1724659814,1724659814,a,,,
59949,1722586591,1722586591,a,,,
59949,1723742209,1723473005,i,,0.0,Calf injury - Unknown return date
59949,1725630627,1725630627,a,100.0,100.0,
59949,1726494724,1726057807,d,50.0,50.0,Ankle injury - 50% chance of playing
59949,1727126145,1727126145,i,0.0,0.0,Calf injury - Unknown return date
59949,1728291745,1728291745,d,0.0,50.0,Calf injury - 50% chance of playing
59949,1729760392,1729760392,a,100.0,100.0,
59949,1731088322,1731020408,i,100.0,0.0,Hamstring injury - Unknown return date
59949,1733111631,1733111631,a,25.0,100.0,
59949,1735843782,1735461009,d,75.0,75.0,Muscle injury - 75% chance of playing
59949,1736248298,1736248298,i,0.0,0.0,Muscle injury - Unknown return date
59949,1737177344,1737127808,i,100.0,0.0,Calf injury - Unknown return date
59949,1739451395,1739451395,d,25.0,25.0,Calf injury - 25% chance of playing
59949,1740085255,1740085255,i,0.0,0.0,Calf injury - Unknown return date
59949,1741693992,1741693992,a,50.0,100.0,
59949,1748089574,1747600207,i,100.0,0.0,Thigh injury - Expected back 01 Jun
60232,1722586591,1722586591,a,,,
60232,1736248298,1736208009,d,,75.0,Calf injury - 75% chance of playing
60232,1737177344,1737177344,a,100.0,100.0,
60307,1722586591,1722586591,a,,,
60307,1723742209,1722604301,u,,0.0,Permanent transfer to Borussia Dortmund
60689,1722586591,1722586591,a,,,
60689,1730127279,1729940408,d,,75.0,Knock - 75% chance of playing
60689,1731088322,1731088322,a,75.0,100.0,
60689,1742825108,1742817610,d,100.0,75.0,Hip injury - 75% chance of playing
60689,1745626070,1745626070,a,100.0,100.0,
61256,1722586591,1722586591,a,,,
61256,1729760392,1729377006,d,,75.0,Calf injury - 75% chance of playing
61256,1730127279,1730127279,a,100.0,100.0,
61256,1732063467,1731279608,d,100.0,75.0,Knock - 75% chance of playing
61256,1732852069,1732852069,a,100.0,100.0,
61366,1722586591,1722586591,a,,,
61366,1727126145,1726700407,d,75.0,75.0,Groin Injury - 75% chance of playing
61366,1727772988,1727772988,i,0.0,0.0,Groin Injury - Expected back 20 Oct
61366,1728291745,1728291745,d,0.0,50.0,Groin Injury - 50% chance of playing
61366,1730127279,1730127279,i,0.0,0.0,Groin Injury - Unknown return date
61366,1731088322,1731088322,a,0.0,100.0,
66749,1722586591,1722586591,a,,,
66749,1725630627,1725013314,u,0.0,0.0,Permanent transfer to Napoli
67089,1722586591,1722586591,a,,,
67089,1725630627,1725630627,a,75.0,100.0,
67089,1728291745,1727829006,d,50.0,50.0,Knee injury - 50% chance of playing
67089,1729760392,1729760392,d,75.0,75.0,Knee injury - 75% chance of playing
67089,1731088322,1731088322,a,100.0,100.0,
69752,1722586591,1722586591,a,,,
69752,1728291745,1728149407,n,,0.0,Ineligible to face his parent club on 19/10. - Expected back 27 Oct
69752,1729760392,1729760392,a,0.0,100.0,
69752,1745626070,1745539208,n,100.0,0.0,Ineligible to face his parent club on 3/5. - Expected back 11 May
69752,1746837439,1746837439,a,0.0,100.0,
74944,1722586591,1722586591,a,,,
74944,1730127279,1729972807,d,,75.0,Hamstring injury - 75% chance of playing
74944,1731088322,1731088322,a,75.0,100.0,
74944,1734944423,1734816608,s,100.0,0.0,Suspended until 30 Dec
74944,1735398440,1735398440,a,0.0,100.0,
74944,1740085255,1739644209,d,100.0,75.0,Abdominal injury - 75% chance of playing
74944,1740397855,1740397855,a,100.0,100.0,
75115,1722586591,1722586591,a,,,
75115,1723742209,1722870004,d,,25.0,Back injury - 25% chance of playing
75115,1724143573,1724143573,i,0.0,0.0,Back injury - Expected back 15 Sep
75115,1725630627,1725630627,d,0.0,50.0,Back injury - 50% chance of playing
75115,1726494724,1726494724,i,0.0,0.0,Back injury - Unknown return date
75115,1727126145,1727126145,i,0.0,0.0,Back injury - Expected back 19 Oct
75115,1728291745,1728291745,d,0.0,50.0,Back injury - 50% chance of playing
75115,1729760392,1729760392,d,50.0,50.0,Lack of match fitness - 50% chance of playing
75115,1730127279,1730127279,i,0.0,0.0,Lack of match fitness - Expected back 10 Nov
75115,1731088322,1731088322,i,0.0,0.0,Lack of match fitness - Expected back 25 Nov
75115,1732063467,1732063467,d,0.0,50.0,Lack of match fitness - 50% chance of playing
75115,1732852069,1732852069,a,50.0,100.0,
75115,1734060228,1734003009,d,100.0,25.0,Hamstring injury - 25% chance of playing
75115,1734685493,1734685493,i,0.0,0.0,Hamstring injury - Expected back 15 Feb
75115,1739451395,1739451395,a,0.0,100.0,
76357,1722586591,1722586591,a,,,
76357,1733111631,1733097608,s,,0.0,Suspended until 22 Dec
76357,1734685493,1734685493,a,0.0,100.0,
76357,1740397855,1740258010,d,100.0,75.0,Knock - 75% chance of playing
76357,1741164423,1741164423,a,75.0,100.0,
77794,1722586591,1722586591,a,,,
77794,1728291745,1727829006,d,75.0,75.0,Muscle injury - 75% chance of playing
77794,1729760392,1729760392,i,0.0,0.0,Hamstring injury - Unknown return date
77794,1730127279,1730127279,i,0.0,0.0,Hamstring injury - Expected back 25 Nov
77794,1732063467,1732063467,d,0.0,50.0,Hamstring injury - 50% chance of playing
77794,1732852069,1732852069,a,50.0,100.0,
77794,1733535327,1733360408,d,100.0,75.0,Illness - 75% chance of playing
77794,1734060228,1734060228,a,75.0,100.0,
77794,1741164423,1740963608,d,100.0,75.0,Back injury - 75% chance of playing
77794,1741693992,1741693992,a,100.0,100.0,
77794,1743841282,1743642008,d,100.0,75.0,Groin Injury - 75% chance of playing
77794,1744374721,1744374721,a,75.0,100.0,
77794,1746837439,1746786607,d,100.0,75.0,Muscle injury - 75% chance of playing
77794,1747388684,1747388684,d,75.0,25.0,Calf injury - 25% chance of playing
77794,1748089574,1748089574,d,25.0,50.0,Calf injury - 50% chance of playing
77794,1749050423,1749050423,a,50.0,100.0,
78916,1722586591,1722586591,a,,,
78916,1732063467,1731279608,s,,0.0,Suspended until 30 Nov
78916,1732852069,1732852069,a,0.0,100.0,
78916,1739451395,1739179807,d,100.0,75.0,Groin Injury - 75% chance of playing
78916,1740085255,1740085255,a,75.0,100.0,
79602,1722586591,1722586591,a,,,
80146,1722586591,1722586591,a,,,
80146,1732852069,1732852069,a,50.0,100.0,
80146,1735398440,1735259409,s,100.0,0.0,Suspended until 04 Jan
80146,1735843782,1735843782,a,0.0,100.0,
80201,1722586591,1722586591,a,,,
80607,1722586591,1722586591,a,,,
80607,1731088322,1731088322,a,75.0,100.0,
80801,1722586591,1722586591,a,,,
80801,1727126145,1726756206,d,0.0,75.0,Personal Reasons - 75% chance of playing
80801,1727772988,1727772988,a,100.0,100.0,
82143,1722586591,1722586591,a,,,
82514,1722586591,1722586591,a,,,
82514,1723742209,1723202171,u,,0.0,Permanent transfer to Charlotte FC
83299,1722586591,1722586591,a,,,
83299,1730127279,1729972807,d,,75.0,Calf injury - 75% chance of playing
83299,1731088322,1731088322,d,50.0,50.0,Calf injury - 50% chance of playing
83299,1732852069,1732852069,d,75.0,75.0,Lack of match fitness - 75% chance of playing
83299,1733111631,1733111631,a,100.0,100.0,
83299,1736248298,1736028007,d,100.0,75.0,Calf injury - 75% chance of playing
83299,1737177344,1737177344,a,100.0,100.0,
83299,1739451395,1739179807,d,100.0,50.0,Rib Injury - 50% chance of playing
83299,1741164423,1741164423,i,0.0,0.0,Rib Injury - Unknown return date
83299,1742825108,1742825108,d,0.0,50.0,Rib Injury - 50% chance of playing
83299,1743841282,1743841282,a,100.0,100.0,
84182,1722586591,1722586591,a,,,
84182,1725630627,1725150606,d,,75.0,Back injury - 75% chance of playing
84182,1726494724,1726494724,a,100.0,100.0,
84182,1737177344,1737064809,d,100.0,25.0,Knock - 25% chance of playing
84182,1738228966,1738228966,a,100.0,100.0,
84939,1722586591,1722586591,a,,,
84939,1733535327,1733304609,d,,75.0,Knock - 75% chance of playing
84939,1734060228,1734060228,a,75.0,100.0,
85633,1722586591,1722586591,a,,,
85633,1729760392,1729760392,a,100.0,100.0,
85955,1722586591,1722586591,a,,,
85955,1737177344,1737177344,a,100.0,100.0,
85955,1745626070,1744488008,d,25.0,25.0,Rib Injury - 25% chance of playing
85955,1746837439,1746837439,a,0.0,100.0,
85971,1722586591,1722586591,a,,,
85971,1727772988,1727449207,d,75.0,75.0,Fatigue - 75% chance of playing
85971,1728291745,1728291745,d,25.0,25.0,Hamstring injury - 25% chance of playing
85971,1729760392,1729760392,a,100.0,100.0,
85971,1730127279,1729852206,d,25.0,25.0,Muscle injury - 25% chance of playing
85971,1731088322,1731088322,a,75.0,100.0,
85971,1740085255,1739786410,d,100.0,75.0,Knock - 75% chance of playing
85971,1740397855,1740397855,a,100.0,100.0,
85971,1745626070,1744619408,i,75.0,0.0,Foot injury - Expected back 04 May
85971,1746837439,1746837439,d,50.0,50.0,Foot injury - 50% chance of playing
85971,1747388684,1747388684,a,50.0,100.0,
85971,1749050423,1748116809,d,25.0,25.0,Foot injury - 25% chance of playing
86417,1722586591,1722586591,a,,,
86417,1739451395,1738666154,u,,0.0,Loaned to Celtic
87835,1722586591,1722586591,a,,,
87835,1741693992,1741363210,d,75.0,75.0,Knock - 75% chance of playing
87835,1742825108,1742825108,a,100.0,100.0,
88248,1722586591,1722586591,a,,,
88484,1722586591,1722586591,a,,,
88484,1732063467,1731279609,d,,75.0,Calf injury - 75% chance of playing
88484,1733111631,1733111631,a,100.0,100.0,
88484,1733535327,1733481008,d,100.0,75.0,Calf injury - 75% chance of playing
88484,1734685493,1734685493,i,0.0,0.0,Calf injury - Unknown return date
88484,1736248298,1736248298,a,0.0,100.0,
88894,1722586591,1722586591,a,,,
88894,1731088322,1730478607,i,0.0,0.0,Knock - Expected back 23 Nov
88894,1732063467,1732063467,d,0.0,50.0,Knock - 50% chance of playing
88894,1732852069,1732852069,a,100.0,100.0,
88894,1737177344,1736559008,i,0.0,0.0,Calf injury - Expected back 01 Feb
88894,1738228966,1738228966,d,0.0,50.0,Calf injury - 50% chance of playing
88894,1740085255,1740085255,d,25.0,25.0,Calf injury - 25% chance of playing
88894,1741164423,1741164423,d,25.0,50.0,Calf injury - 50% chance of playing
88894,1743841282,1743841282,d,50.0,75.0,Lack of match fitness - 75% chance of playing
88894,1745626070,1745626070,a,100.0,100.0,
88900,1722586591,1722586591,a,,,
88900,1726494724,1726322407,s,,0.0,Suspended until 05 Oct
88900,1727772988,1727772988,a,0.0,100.0,
88900,1728291745,1727829006,s,0.0,0.0,Suspended until 26 Oct
88900,1729760392,1729760392,a,0.0,100.0,
88900,1733535327,1733358609,s,100.0,0.0,Suspended until 26 Dec
88900,1734944423,1734944423,a,0.0,100.0,
88900,1735398440,1735264810,d,100.0,25.0,Knock - 25% chance of playing
88900,1735843782,1735843782,i,0.0,0.0,Knock - Expected back 16 Jan
88900,1736248298,1736248298,i,0.0,0.0,Knock - Expected back 01 Feb
88900,1738228966,1738228966,d,0.0,50.0,Knock - 50% chance of playing
88900,1739451395,1738449008,d,100.0,25.0,Calf injury - 25% chance of playing
88900,1740085255,1740085255,d,0.0,50.0,Calf injury - 50% chance of playing
88900,1740397855,1740397855,a,100.0,100.0,
90105,1722586591,1722586591,a,,,
90105,1729760392,1729355407,s,,0.0,Suspended until 02 Nov
90105,1730127279,1730127279,a,0.0,100.0,
90105,1731088322,1730478608,d,75.0,50.0,Illness - 50% chance of playing
90105,1732063467,1732063467,d,50.0,75.0,Illness - 75% chance of playing
90105,1732852069,1732852069,a,100.0,100.0,
90105,1739451395,1738339209,d,0.0,50.0,Knock - 50% chance of playing
90105,1740397855,1740397855,d,50.0,50.0,Calf injury - 50% chance of playing
90105,1743841282,1743841282,a,100.0,100.0,
90585,1722586591,1722586591,a,,,
90585,1726494724,1726057807,d,75.0,75.0,Calf injury - 75% chance of playing
90585,1727772988,1727772988,a,75.0,100.0,
91651,1722586591,1722586591,a,,,
91651,1724659814,1724527806,d,,75.0,Knock - 75% chance of playing
91651,1725630627,1725630627,a,75.0,100.0,
91651,1732852069,1732296609,i,0.0,0.0,Unknown - Expected back 21 Dec
91651,1734060228,1734060228,a,0.0,100.0,
91651,1748089574,1747785608,s,100.0,0.0,Suspended until 16 Aug
91651,1749050423,1749050423,a,0.0,100.0,
91889,1723742209,1723742209,a,,,
91889,1726494724,1726057807,d,50.0,50.0,Achilles injury - 50% chance of playing
91889,1729760392,1729760392,i,0.0,0.0,Achilles injury - Unknown return date
91889,1733111631,1733111631,i,0.0,0.0,Achilles injury - Expected back 09 Dec
91889,1733535327,1733535327,a,25.0,100.0,
91889,1737177344,1736559010,i,0.0,0.0,Hamstring injury - Unknown return date
91889,1741693992,1741693992,i,0.0,0.0,Hamstring injury - Expected back 01 Apr
91889,1742825108,1742825108,d,25.0,50.0,Lack of match fitness - 50% chance of playing
91889,1743841282,1743841282,a,75.0,100.0,
93100,1722586591,1722586591,a,,,
93100,1727772988,1727224207,d,0.0,50.0,Ankle injury - 50% chance of playing
93100,1728291745,1728291745,a,100.0,100.0,
93100,1730127279,1729787406,i,0.0,0.0,Ankle injury - Expected back 10 Nov
93100,1731088322,1731088322,a,100.0,100.0,
93100,1739451395,1739179807,d,100.0,75.0,Knock - 75% chance of playing
93100,1740085255,1740085255,a,75.0,100.0,
94147,1722586591,1722586591,a,,,
94147,1723742209,1723473005,i,,0.0,Unknown - Expected back 14 Sep
94147,1724143573,1724143573,i,0.0,0.0,Hamstring injury - Expected back 14 Sep
94147,1725630627,1725630627,a,100.0,100.0,
94926,1722586591,1722586591,a,,,
94926,1725630627,1725085407,u,0.0,0.0,Mutual termination of contract
95463,1722586591,1722586591,a,,,
95658,1722586591,1722586591,a,,,
95658,1723742209,1723473005,d,,75.0,Knock - 75% chance of playing
95658,1724143573,1724143573,a,100.0,100.0,
95658,1727772988,1727643606,d,100.0,75.0,Knock - 75% chance of playing
95658,1729760392,1728252008,i,0.0,0.0,Muscle injury - Unknown return date
95658,1731088322,1731088322,i,25.0,0.0,Muscle injury - Expected back 24 Nov
95658,1732063467,1732063467,d,0.0,50.0,Muscle injury - 50% chance of playing
95658,1732852069,1732852069,d,25.0,25.0,Muscle injury - 25% chance of playing
95658,1733111631,1733111631,a,50.0,100.0,
95658,1741693992,1741219209,d,50.0,50.0,Knock - 50% chance of playing
95658,1743841282,1743841282,a,100.0,100.0,
96994,1722586591,1722586591,a,,,
96994,1731088322,1731081607,d,,50.0,Gashed Leg - 50% chance of playing
96994,1732852069,1732852069,a,75.0,100.0,
96994,1746837439,1745690408,i,0.0,0.0,Muscle injury - Expected back 01 Jun
97032,1722586591,1722586591,a,,,
97299,1722586591,1722586591,a,,,
97299,1731088322,1730584806,i,,0.0,Foot injury - Expected back 23 Nov
97299,1732063467,1732063467,d,0.0,50.0,Foot injury - 50% chance of playing
97299,1732852069,1732852069,a,100.0,100.0,
97299,1733535327,1733230808,i,0.0,0.0,Foot injury - Expected back 15 Dec
97299,1734060228,1734060228,d,0.0,50.0,Foot injury - 50% chance of playing
97299,1734685493,1734685493,a,25.0,100.0,
97299,1734944423,1734820208,d,100.0,75.0,Foot injury - 75% chance of playing
97299,1735398440,1735398440,d,50.0,50.0,Foot injury - 50% chance of playing
97299,1736248298,1736248298,d,25.0,25.0,Foot injury - 25% chance of playing
97299,1738228966,1738228966,a,100.0,100.0,
97299,1740397855,1740144610,i,0.0,0.0,Thigh injury - Unknown return date
97299,1741693992,1741693992,i,0.0,0.0,Thigh injury - Expected back 18 May
97299,1746837439,1746837439,i,0.0,0.0,Thigh injury - Expected back 25 May
97299,1748089574,1748089574,i,0.0,0.0,Thigh injury - Expected back 01 Jun
98747,1722586591,1722586591,a,,,
98747,1728291745,1728291745,a,75.0,100.0,
98747,1734685493,1734089408,i,25.0,0.0,Knee injury - Expected back 15 Jan
98747,1736248298,1736248298,d,0.0,50.0,Knee injury - 50% chance of playing
98747,1737177344,1737177344,d,25.0,25.0,Knee injury - 25% chance of playing
98747,1738228966,1738228966,a,75.0,100.0,
98980,1722586591,1722586591,a,,,
98980,1733111631,1733097608,d,,75.0,Knock - 75% chance of playing
98980,1733535327,1733535327,a,50.0,100.0,
98980,1749050423,1748196007,s,100.0,0.0,Suspended until 23 Aug
101148,1722586591,1721223005,i,,0.0,Knee injury - Expected back 28 Dec
101148,1731088322,1731088322,i,0.0,0.0,Knee injury - Expected back 01 Feb
101148,1737177344,1737177344,i,0.0,0.0,Knee injury - Expected back 15 Feb
101148,1739451395,1739451395,i,0.0,0.0,Knee injury - Expected back 10 Mar
101148,1740397855,1740397855,i,0.0,0.0,Knee injury - Expected back 25 May
101148,1746837439,1746837439,d,0.0,25.0,Lack of match fitness - 25% chance of playing
101148,1747388684,1747388684,a,25.0,100.0,
101178,1722586591,1722586591,a,,,
101178,1728291745,1728252008,s,,0.0,Suspended until 25 Oct
101178,1729760392,1729760392,a,0.0,100.0,
101178,1730127279,1729895407,n,100.0,0.0,Ineligible to face his parent club on 2/11. - Expected back 10 Nov
101178,1731088322,1731088322,a,0.0,100.0,
101188,1722586591,1722586591,a,,,
101668,1722586591,1722586591,a,,,
101668,1723742209,1723473005,d,,25.0,Knock - 25% chance of playing
101668,1724143573,1724143573,a,25.0,100.0,
101668,1732063467,1731279608,d,100.0,75.0,Back injury - 75% chance of playing
101668,1732852069,1732852069,a,75.0,100.0,
101668,1735398440,1735165808,d,75.0,75.0,Knock - 75% chance of playing
101668,1735843782,1735843782,a,75.0,100.0,
101668,1739451395,1739179807,d,100.0,75.0,Knock - 75% chance of playing
101668,1740085255,1740085255,a,75.0,100.0,
101668,1748089574,1748008809,n,100.0,0.0,Not considered for selection in the match against Bournemouth on 25/5. - Expected back 26 May
101668,1749050423,1749050423,a,0.0,100.0,
101982,1722586591,1722586591,a,,,
101982,1729760392,1729459807,d,,75.0,Groin Injury - 75% chance of playing
101982,1731088322,1731088322,a,100.0,100.0,
101982,1740085255,1739786409,d,100.0,75.0,Knock - 75% chance of playing
101982,1740397855,1740397855,a,100.0,100.0,
101982,1745626070,1744990208,d,25.0,25.0,Knock - 25% chance of playing
101982,1746837439,1746837439,i,25.0,0.0,Knock - Unknown return date
102057,1722586591,1722586591,a,,,
103192,1722586591,1722586591,a,,,
103192,1725630627,1725273887,u,,0.0,On loan to Al-Orobah for the rest of the season
103914,1722586591,1722586591,a,,,
103914,1744374721,1744329609,d,,25.0,Hip injury - 25% chance of playing
103914,1746837439,1746837439,a,25.0,100.0,
103955,1722586591,1722586591,a,,,
103955,1731088322,1730559608,n,,0.0,Ineligible to face his parent club on 10/11. - Expected back 23 Nov
103955,1732063467,1732063467,a,0.0,100.0,
103955,1734944423,1734816608,d,100.0,75.0,Knock - 75% chance of playing
103955,1735398440,1735398440,i,0.0,0.0,Knee injury - Unknown return date
103955,1735843782,1735843782,d,50.0,50.0,Knee injury - 50% chance of playing
103955,1737177344,1737177344,a,100.0,100.0,
103955,1741693992,1741464010,n,100.0,0.0,Ineligible to face his parent club on 16/3. - Expected back 01 Apr
103955,1742825108,1742825108,a,0.0,100.0,
106468,1722586591,1722586591,a,,,
106468,1734060228,1733607008,n,,0.0,Ineligible to face his parent club on 14/12. - Expected back 21 Dec
106468,1734685493,1734685493,a,0.0,100.0,
106468,1743841282,1743543008,n,100.0,0.0,Ineligible to face his parent club on 5/4. - Expected back 12 Apr
106468,1744374721,1744374721,a,0.0,100.0,
106606,1722586591,1722586591,a,,,
106606,1729760392,1728385207,i,0.0,0.0,Ankle injury - Unknown return date
106606,1731088322,1731088322,a,75.0,100.0,
106606,1735398440,1735165808,d,75.0,75.0,Illness - 75% chance of playing
106606,1736248298,1736248298,d,50.0,50.0,Illness - 50% chance of playing
106606,1737177344,1737177344,a,100.0,100.0,
106611,1722586591,1722586591,a,,,
106611,1727126145,1727126145,a,75.0,100.0,
106611,1733535327,1733481008,d,100.0,50.0,Knee injury - 50% chance of playing
106611,1734685493,1734685493,a,100.0,100.0,
106760,1722586591,1722586591,a,,,
106760,1723742209,1723674606,i,,0.0,Calf injury - Expected back 14 Sep
106760,1725630627,1725630627,d,0.0,50.0,Calf injury - 50% chance of playing
106760,1726494724,1726494724,i,0.0,0.0,Calf injury - Expected back 21 Sep
106760,1727126145,1727126145,i,0.0,0.0,Calf injury - Unknown return date
106760,1727772988,1727772988,d,0.0,50.0,Calf injury - 50% chance of playing
106760,1729760392,1729760392,d,25.0,25.0,Calf injury - 25% chance of playing
106760,1731088322,1731088322,d,0.0,25.0,Lack of match fitness - 25% chance of playing
106760,1732063467,1732063467,d,25.0,50.0,Lack of match fitness - 50% chance of playing
106760,1732852069,1732852069,a,50.0,100.0,
106760,1733535327,1733360408,i,100.0,0.0,Muscle injury - Unknown return date
106760,1736248298,1736248298,d,25.0,25.0,Muscle injury - 25% chance of playing
106760,1738228966,1738228966,i,0.0,0.0,Muscle injury - Unknown return date
106760,1739451395,1739451395,d,25.0,25.0,Knock - 25% chance of playing
106760,1740085255,1740085255,i,0.0,0.0,Knock - Unknown return date
106760,1743841282,1743429607,i,0.0,0.0,Lack of match fitness - Expected back 13 Apr
106760,1744374721,1744374721,a,0.0,100.0,
108053,1722586591,1722586591,a,,,
108053,1745626070,1745209808,i,100.0,0.0,Hamstring injury - Unknown return date
108053,1748089574,1748089574,d,0.0,50.0,Hamstring injury - 50% chance of playing
108053,1749050423,1749050423,d,25.0,25.0,Hamstring injury - 25% chance of playing
108413,1722586591,1722586591,a,,,
108413,1724659814,1724421606,d,75.0,75.0,Illness - 75% chance of playing
108413,1725630627,1725630627,a,100.0,100.0,
108413,1731088322,1730583006,s,100.0,0.0,Suspended until 23 Nov
108413,1732063467,1732063467,a,0.0,100.0,
108413,1735398440,1735266609,d,100.0,75.0,Knee injury - 75% chance of playing
108413,1735843782,1735843782,a,75.0,100.0,
108413,1736248298,1735934409,d,0.0,50.0,Foot injury - 50% chance of playing
