code,observed_at,start_at,status,chance_this,chance_next,news
75115,1707224524,1707224524,a,75.0,100.0,
75115,1707907334,1707616809,d,100.0,75.0,Arm injury - 75% chance of playing
75115,1708597419,1708597419,i,0.0,0.0,Tendon Injury - Expected back 11 May
75115,1714205884,1714205884,a,0.0,100.0,
75115,1716086163,1715814007,d,100.0,75.0,Illness - 75% chance of playing
75115,1716833102,1716833102,a,75.0,100.0,
76357,1690810150,1690810150,a,,,
76357,1691655056,1691364606,d,,75.0,Muscle injury - 75% chance of playing
76357,1692153327,1692153327,a,75.0,100.0,
76357,1693998038,1693447208,d,75.0,75.0,Knock - 75% chance of playing
76357,1695201757,1695201757,a,75.0,100.0,
77794,1690810150,1690810150,a,,,
77794,1702301755,1702236610,s,,0.0,Suspended until 23 Dec
77794,1703132577,1703132577,a,0.0,100.0,
77794,1704272252,1704184212,d,100.0,75.0,Groin Injury - 75% chance of playing
77794,1706014880,1706014880,a,100.0,100.0,
77794,1709830677,1709406010,d,100.0,50.0,Calf injury - 50% chance of playing
77794,1710510981,1710510981,i,0.0,0.0,Calf injury - Expected back 30 Mar
77794,1710953733,1710953733,d,0.0,50.0,Calf injury - 50% chance of playing
77794,1711958921,1711958921,d,75.0,75.0,Calf injury - 75% chance of playing
77794,1712319850,1712319850,i,50.0,0.0,Calf injury - Expected back 24 Apr
77794,1714205884,1714205884,i,50.0,0.0,Calf injury - Expected back 11 May
77794,1715260525,1715260525,d,0.0,50.0,Calf injury - 50% chance of playing
77794,1716086163,1716086163,a,75.0,100.0,
77818,1690810150,1690810150,a,,,
78830,1690810150,1690810150,a,,,
78830,1692153327,1691832180,u,,0.0,Transferred to Bayern Munich
78916,1690810150,1690810150,a,,,
78916,1696516727,1696516727,a,75.0,100.0,
78916,1699560201,1699131609,i,100.0,0.0,Back injury - Expected back 01 Jan
78916,1703132577,1703132577,a,100.0,100.0,
79602,1690810150,1690810150,a,,,
79934,1690810150,1690810150,a,,,
79934,1691655056,1691364606,d,,75.0,Head injury - 75% chance of playing
79934,1692153327,1692153327,a,75.0,100.0,
79934,1702024280,1701900010,s,100.0,0.0,Suspended until 16 Dec
79934,1702301755,1702301755,a,0.0,100.0,
80146,1690810150,1690810150,a,,,
80146,1695201757,1694894407,d,,75.0,Dead leg - 75% chance of playing
80146,1695656041,1695656041,a,100.0,100.0,
80146,1702301755,1702135809,s,100.0,0.0,Suspended until 21 Dec
80146,1703132577,1703132577,a,0.0,100.0,
80146,1704272252,1704114012,i,100.0,0.0,International Duty - Unknown return date
80146,1706907193,1706907193,a,100.0,100.0,
80146,1709830677,1709406009,d,100.0,75.0,Hip injury - 75% chance of playing
80146,1710510981,1710510981,a,75.0,100.0,
80201,1690810150,1690810150,a,,,
80226,1690810150,1690810150,a,,,
80226,1695201757,1694791809,d,75.0,75.0,Knock - 75% chance of playing
80226,1695656041,1695656041,a,75.0,100.0,
80226,1697747162,1696712408,d,100.0,50.0,Knock - 50% chance of playing
80226,1698395227,1698395227,a,50.0,100.0,
80226,1702301755,1702060210,i,0.0,0.0,Calf injury - Expected back 26 Dec
80226,1703132577,1703132577,d,50.0,50.0,Calf injury - 50% chance of playing
80226,1703826734,1703826734,i,50.0,0.0,Calf injury - Expected back 20 Jan
80226,1704272252,1703975410,i,25.0,0.0,International Duty - Unknown return date
80226,1707224524,1707224524,u,0.0,0.0,Transferred to Galatasaray
80607,1690810150,1690810150,a,,,
80607,1696516727,1696516727,a,100.0,100.0,
80607,1700832134,1699754410,i,100.0,0.0,Knee injury - Expected back 09 Dec
80607,1702024280,1702024280,i,0.0,0.0,Knee injury - Expected back 17 Dec
80607,1702301755,1702301755,d,25.0,25.0,Knee injury - 25% chance of playing
80607,1703505557,1703505557,a,75.0,100.0,
80801,1690810150,1690810150,a,,,
80801,1697747162,1697747162,a,,100.0,
80801,1702301755,1702236610,s,100.0,0.0,Suspended until 23 Dec
80801,1703132577,1703132577,a,0.0,100.0,
80801,1703505557,1703361609,d,100.0,75.0,Knock - 75% chance of playing
80801,1703826734,1703826734,i,50.0,0.0,Calf injury - Unknown return date
80801,1704272252,1703975410,i,0.0,0.0,International Duty - Unknown return date
80801,1706907193,1706907193,a,0.0,100.0,
80801,1709830677,1708812009,d,50.0,25.0,Groin Injury - 25% chance of playing
80801,1710953733,1710953733,d,25.0,75.0,Groin Injury - 75% chance of playing
80801,1711958921,1711958921,a,100.0,100.0,
80801,1713255760,1713225610,d,100.0,75.0,Calf injury - 75% chance of playing
80801,1714205884,1714205884,a,75.0,100.0,
81012,1690810150,1690810150,a,,,
81012,1691655056,1691364605,d,,25.0,Calf injury - 25% chance of playing
81012,1692153327,1692153327,i,0.0,0.0,Calf injury - Unknown return date
81012,1716086163,1716086163,i,0.0,0.0,Calf injury - Expected back 01 Jun
81441,1690810150,1690810150,a,,,
82143,1690810150,1690810150,a,,,
82514,1690810150,1690810150,a,,,
82514,1692796125,1692468007,s,,0.0,Suspended until 02 Sep
82514,1693216941,1693216941,a,0.0,100.0,
82514,1703132577,1702569610,i,0.0,0.0,Calf injury - Expected back 13 Jan
82514,1706014880,1706014880,a,100.0,100.0,
82691,1690810150,1690810150,a,,,
82691,1692796125,1692401406,d,,75.0,Calf injury - 75% chance of playing
82691,1693216941,1693216941,a,75.0,100.0,
82691,1695201757,1694566808,d,50.0,50.0,Calf injury - 50% chance of playing
82691,1695656041,1695656041,d,25.0,25.0,Calf injury - 25% chance of playing
82691,1697747162,1697747162,d,25.0,50.0,Lack of match fitness - 50% chance of playing
82691,1698936236,1698936236,a,50.0,100.0,
82691,1701695043,1701543609,d,100.0,75.0,Leg injury - 75% chance of playing
82691,1703132577,1703132577,a,100.0,100.0,
82691,1706907193,1706205610,i,0.0,0.0,Muscle injury - Expected back 10 Feb
82691,1707907334,1707907334,d,50.0,50.0,Muscle injury - 50% chance of playing
82691,1709830677,1709830677,a,100.0,100.0,
82691,1711958921,1711645210,i,50.0,0.0,Calf injury - Expected back 11 May
82691,1716086163,1716086163,i,0.0,0.0,Calf injury - Expected back 01 Jun
82738,1690810150,1690810150,a,,,
82738,1699560201,1699066809,i,0.0,0.0,Calf injury - Expected back 25 Nov
82738,1700832134,1700832134,a,0.0,100.0,
83283,1690810150,1690810150,a,,,
83283,1696516727,1695920410,d,25.0,25.0,Knock - 25% chance of playing
83283,1697747162,1697747162,d,25.0,50.0,Knock - 50% chance of playing
83283,1698395227,1698395227,a,50.0,100.0,
83283,1706907193,1706623211,i,0.0,0.0,Leg injury - Expected back 01 Jul
83299,1690810150,1690810150,a,,,
83299,1695656041,1695656041,a,50.0,100.0,
83299,1700832134,1699581610,d,25.0,25.0,Muscle injury - 25% chance of playing
83299,1701358847,1700938809,s,100.0,0.0,Suspended until 09 Dec
83299,1702024280,1702024280,a,0.0,100.0,
83299,1703826734,1703800810,s,100.0,0.0,Suspended until 22 Jan
83299,1704272252,1704272252,a,0.0,100.0,
83299,1716086163,1715814007,i,100.0,0.0,Knee injury - Expected back 01 Jun
83314,1690810150,1690810150,a,,,
83314,1693998038,1693644595,u,,0.0,Season-long loan to Sheffield Wednesday
83427,1690810150,1690810150,a,,,
83427,1702301755,1702159210,s,,0.0,Suspended until 22 Dec
83427,1703132577,1703132577,a,0.0,100.0,
83427,1713255760,1712746809,d,75.0,75.0,Ankle injury - 75% chance of playing
83427,1714205884,1714205884,d,50.0,50.0,Ankle injury - 50% chance of playing
83427,1714725260,1714725260,a,50.0,100.0,
83543,1690810150,1690810150,a,,,
83543,1693998038,1693772024,u,,0.0,Season-long loan to Huddersfield Town
84182,1690810150,1690810150,a,,,
84182,1702024280,1701991810,d,,75.0,Wrist Injury - 75% chance of playing
84182,1703132577,1703132577,a,100.0,100.0,
84182,1711958921,1711832410,d,100.0,75.0,Knock - 75% chance of playing
84182,1712319850,1712319850,i,0.0,0.0,Groin Injury - Unknown return date
84182,1713255760,1713255760,d,50.0,50.0,Groin Injury - 50% chance of playing
84182,1714205884,1714205884,a,75.0,100.0,
84450,1690810150,1689064867,u,,0.0,Transferred to Bayer Leverkusen
84583,1690810150,1690810150,a,,,
84583,1692796125,1692568806,d,,25.0,Hamstring injury - 25% chance of playing
84583,1693998038,1693998038,i,0.0,0.0,Hamstring injury - Expected back 16 Sep
84583,1695201757,1695201757,u,0.0,0.0,Joined Al-Duhail on loan for the rest of the season
84939,1690810150,1690810150,a,,,
85633,1706907193,1706907193,a,,,
85955,1690810150,1690810150,a,,,
85955,1691655056,1691422205,d,,75.0,Muscle injury - 75% chance of playing
85955,1692153327,1692153327,a,100.0,100.0,
85955,1703132577,1702857609,d,100.0,75.0,Foot injury - 75% chance of playing
85955,1703505557,1703505557,a,75.0,100.0,
85971,1690810150,1690810150,a,,,
85971,1696516727,1696516727,a,75.0,100.0,
85971,1702024280,1701993610,d,100.0,75.0,Knock - 75% chance of playing
85971,1702301755,1702301755,a,75.0,100.0,
85971,1704272252,1703975410,i,100.0,0.0,International Duty - Unknown return date
85971,1707907334,1707907334,a,100.0,100.0,
86417,1690810150,1690810150,a,,,
86417,1697747162,1696712408,d,,75.0,Muscle injury - 75% chance of playing
86417,1698395227,1698395227,a,0.0,100.0,
86417,1710510981,1709915410,i,0.0,0.0,Groin Injury - Expected back 30 Mar
86417,1710953733,1710953733,a,0.0,100.0,
87835,1690810150,1690810150,a,,,
88248,1690810150,1690810150,a,,,
88484,1690810150,1690810150,a,,,
88484,1706907193,1706907193,a,75.0,100.0,
88484,1716086163,1715958009,d,100.0,75.0,Knock - 75% chance of playing
88894,1692153327,1692153327,a,,,
88894,1695201757,1694907007,d,,50.0,Hamstring injury - 50% chance of playing
88894,1695656041,1695656041,d,25.0,25.0,Hamstring injury - 25% chance of playing
88894,1697747162,1697747162,a,100.0,100.0,
88894,1716086163,1715551208,i,100.0,0.0,Calf injury - Expected back 01 Jun
89076,1690810150,1690810150,a,,,
89076,1693998038,1693771814,u,,0.0,Season-long loan to Bologna
90105,1690810150,1690810150,a,,,
90105,1693216941,1693210757,u,,0.0,Season-long loan to Southampton
90152,1690810150,1690810150,a,,,
90152,1693216941,1693083608,d,,75.0,Knock - 75% chance of playing
90152,1693998038,1693998038,i,0.0,0.0,Knock - Expected back 30 Sep
90152,1695201757,1695201757,d,0.0,50.0,Knock - 50% chance of playing
90152,1695656041,1695656041,a,50.0,100.0,
90152,1702024280,1701905409,d,100.0,75.0,Back injury - 75% chance of playing
90152,1702301755,1702301755,a,100.0,100.0,
90152,1703505557,1703354411,d,100.0,75.0,Illness - 75% chance of playing
90152,1703826734,1703826734,a,75.0,100.0,
90152,1711958921,1711873808,d,100.0,75.0,Foot injury - 75% chance of playing
90152,1713255760,1713255760,i,0.0,0.0,Foot injury - Expected back 19 May
90152,1716086163,1716086163,d,25.0,50.0,Lack of match fitness - 50% chance of playing
90152,1716833102,1716833102,a,50.0,100.0,
90585,1690810150,1690810150,a,,,
