code,observed_at,start_at,status,chance_this,chance_next,news
59735,1753156525,1753156525,a,,,
59735,1763591261,1763591261,a,0.0,0.0,
59735,1763593538,1763593538,a,,,
59859,1753156525,1753156525,a,,,
59859,1757091850,1757062542,u,,0.0,has joined Galatasaray permanently.
59949,1753156525,1753156525,a,,,
59949,1763591261,1763591261,a,0.0,0.0,
59949,1763593538,1763593538,a,,,
59949,1764059165,1764059165,d,,75.0,Hamstring injury - 75% chance of playing
59949,1764663971,1764663971,i,75.0,0.0,Hamstring injury - Unknown return date
59949,1767083176,1767083176,d,0.0,25.0,Hamstring injury - 25% chance of playing
59949,1767428749,1767428749,i,25.0,0.0,Hamstring injury - Unknown return date
59949,1768638346,1768638346,d,0.0,25.0,Lack of match fitness - 25% chance of playing
59949,1768811210,1768811210,a,25.0,100.0,
59949,1772526475,1772526475,i,100.0,0.0,Knock - Expected back 14 Mar
59949,1772662268,1772662268,d,0.0,50.0,Knock - 50% chance of playing
59949,1773476815,1773476815,d,0.0,25.0,Knock - 25% chance of playing
59949,1773526163,1773526163,a,25.0,100.0,
60307,1767478018,1767478018,a,,,
60689,1753156525,1753156525,a,,,
60689,1760634280,1760617810,d,,75.0,Knee injury - 75% chance of playing
60689,1760825156,1760825156,a,75.0,100.0,
60689,1761325489,1761296408,d,75.0,50.0,Knee injury - 50% chance of playing
60689,1761343604,1761343604,a,75.0,100.0,
60689,1761344648,1761344648,d,50.0,50.0,Knee injury - 50% chance of playing
60689,1761955906,1761955906,i,50.0,0.0,Knee injury - Expected back 09 Nov
60689,1762189480,1762189480,d,0.0,50.0,Knee injury - 50% chance of playing
60689,1762553215,1762553215,d,0.0,25.0,Knee injury - 25% chance of playing
60689,1763417222,1763417222,d,25.0,50.0,Knee injury - 50% chance of playing
60689,1763676419,1763676419,i,25.0,0.0,Knee injury - Unknown return date
60689,1773908891,1773908891,i,0.0,0.0,Knee injury - Expected back 11 Apr
60689,1774130880,1774130880,a,0.0,100.0,
60689,1774341169,1774341169,d,0.0,75.0,Lack of match fitness - 75% chance of playing
60689,1775810893,1775810893,a,0.0,100.0,
60689,1776501074,1776501074,d,100.0,75.0,Knock - 75% chance of playing
60689,1776675755,1776675755,a,75.0,100.0,
61256,1753156525,1753156525,a,,,
61256,1758443078,1758411007,s,,0.0,Suspended until 04 Oct
61256,1758992651,1758992651,a,0.0,100.0,
61256,1762756419,1762626609,d,100.0,75.0,Knock - 75% chance of playing
61256,1763399081,1763399081,a,100.0,100.0,
61256,1765873588,1765873588,s,100.0,0.0,Suspended until 26 Dec
61256,1766305538,1766305538,a,0.0,100.0,
61256,1779526653,1779526653,n,100.0,0.0,Not available for the match against Brighton on 24/5. - Expected back 01 Jun
61256,1779661457,1779661457,a,0.0,100.0,
67089,1753156525,1753156525,a,,,
67089,1754931789,1754931789,d,,75.0,
67089,1755190918,1755190918,a,,100.0,
69752,1753156525,1753156525,a,,,
69752,1754889107,1754889107,u,,0.0,
69752,1755193299,1755193299,u,,0.0,Has joined Botafogo permanently.
72147,1753156525,1753156525,a,,,
72147,1763591261,1763591261,a,0.0,0.0,
72147,1763593538,1763593538,a,,,
72147,1771144008,1771144008,s,,0.0,Suspended until 27 Feb
72147,1771835504,1771835504,a,0.0,100.0,
74854,1753156525,1753156525,a,,,
74854,1763591261,1763591261,a,0.0,0.0,
74854,1763593538,1763593538,a,,,
74854,1775896112,1775896112,i,0.0,0.0,Hand injury - Unknown return date
74854,1778230149,1778230149,a,0.0,100.0,
75115,1754327082,1754327082,a,,,
75115,1763591261,1763591261,a,0.0,0.0,
75115,1763593538,1763593538,a,,,
75115,1775686702,1775686702,d,,75.0,Knock - 75% chance of playing
75115,1775896112,1775896112,a,75.0,100.0,
76357,1753156525,1753156525,a,,,
76357,1760825156,1760817610,d,,50.0,Back injury - 50% chance of playing
76357,1760862290,1760862290,d,,75.0,Back injury - 75% chance of playing
76357,1761467118,1761467118,a,75.0,100.0,
76357,1770712309,1770712309,i,100.0,0.0,Calf injury - Expected back 22 Feb
76357,1771106860,1771106860,d,0.0,50.0,Calf injury - 50% chance of playing
76357,1771835504,1771835504,a,50.0,100.0,
77794,1753156525,1753156525,a,,,
77794,1758301479,1758281408,d,,75.0,Knock - 75% chance of playing
77794,1758529539,1758529539,a,75.0,100.0,
77794,1764404721,1764404721,i,100.0,0.0,Hamstring injury - Expected back 26 Dec
77794,1765614340,1765614340,d,0.0,25.0,Hamstring injury - 25% chance of playing
77794,1766077634,1766077634,i,25.0,0.0,Hamstring injury - Expected back 04 Jan
77794,1767083176,1767083176,d,0.0,25.0,Hamstring injury - 25% chance of playing
77794,1767428749,1767428749,d,25.0,50.0,Hamstring injury - 50% chance of playing
77794,1767564440,1767564440,a,50.0,100.0,
78916,1753156525,1753156525,a,,,
78916,1762812458,1762768809,s,,0.0,Suspended until 29 Nov
78916,1763849178,1763849178,a,0.0,100.0,
78916,1765787186,1765787186,d,100.0,50.0,Rib Injury - 50% chance of playing
78916,1765922843,1765922843,i,100.0,0.0,Rib Injury - Expected back 18 Jan
78916,1768206409,1768206409,d,0.0,50.0,Rib Injury - 50% chance of playing
78916,1768292788,1768292788,i,0.0,0.0,Rib Injury - Expected back 25 Jan
78916,1769033329,1769033329,d,0.0,50.0,Lack of match fitness - 50% chance of playing
78916,1769243165,1769243165,d,0.0,75.0,Lack of match fitness - 75% chance of playing
78916,1769502399,1769502399,a,75.0,100.0,
79602,1753156525,1753156525,a,,,
79602,1763591261,1763591261,a,0.0,0.0,
79602,1763593538,1763593538,a,,,
79602,1763743589,1763743589,i,,0.0,Ankle injury - Expected back 08 Dec
79602,1765614340,1765614340,i,0.0,0.0,Ankle injury - Unknown return date
79602,1767083176,1767083176,d,0.0,25.0,Ankle injury - 25% chance of playing
79602,1768206409,1768206409,a,25.0,100.0,
79602,1768551991,1768551991,d,25.0,25.0,Ankle injury - 25% chance of playing
79602,1768638346,1768638346,a,25.0,100.0,
80201,1753156525,1753156525,a,,,
80201,1763591261,1763591261,a,0.0,0.0,
80201,1763593538,1763593538,a,,,
80801,1753156525,1753156525,a,,,
80801,1763591261,1763591261,a,0.0,0.0,
80801,1763593538,1763593538,a,,,
80801,1764059165,1764059165,s,,0.0,Suspended until 13 Dec
80801,1765058794,1765058794,a,0.0,100.0,
80801,1765663597,1765663597,n,100.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date
80801,1768638346,1768638346,n,0.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 26 Jan
80801,1768669464,1768669464,a,0.0,100.0,
80801,1778019911,1778019911,d,100.0,75.0,Knock - 75% chance of playing
80801,1778316628,1778316628,d,100.0,50.0,Knock - 50% chance of playing
80801,1779526653,1779526653,d,0.0,50.0,Lack of match fitness - 50% chance of playing
81441,1753156525,1753156525,a,,,
81441,1763591261,1763591261,a,0.0,0.0,
81441,1763593538,1763593538,a,,,
82143,1753156525,1753156525,a,,,
82143,1757610260,1757598217,u,,0.0,has joined Aris Limassol permanently.
83299,1753156525,1753156525,a,,,
83299,1763591261,1763591261,a,0.0,0.0,
83299,1763593538,1763593538,a,,,
83299,1765663597,1765663597,s,,0.0,Suspended until 27 Dec
83299,1766305538,1766305538,a,0.0,100.0,
83299,1774130880,1774130880,s,100.0,0.0,Suspended until 26 Apr
83299,1776532420,1776532420,a,0.0,100.0,
84182,1753156525,1753156525,a,,,
84182,1763591261,1763591261,a,0.0,0.0,
84182,1763593538,1763593538,a,,,
84182,1775465293,1775465293,d,,75.0,Calf injury - 75% chance of playing
84182,1775686702,1775686702,a,,100.0,
84450,1753894995,1753894995,a,,,
84450,1763591261,1763591261,a,0.0,0.0,
84450,1763593538,1763593538,a,,,
84450,1769292426,1769292426,d,,25.0,Ankle injury - 25% chance of playing
84450,1769847982,1769847982,i,,0.0,Ankle injury - Expected back 22 Feb
84450,1771106860,1771106860,d,0.0,50.0,Ankle injury - 50% chance of playing
84450,1771662375,1771662375,a,0.0,100.0,
85633,1753156525,1753156525,a,,,
85633,1763591261,1763591261,a,0.0,0.0,
85633,1763593538,1763593538,a,,,
85633,1765404449,1765404449,d,,75.0,Groin Injury - 75% chance of playing
85633,1766478386,1766478386,a,75.0,100.0,
85633,1770020907,1770020907,d,100.0,75.0,Groin Injury - 75% chance of playing
85633,1770712309,1770712309,i,75.0,0.0,Groin Injury - Unknown return date
85633,1772094633,1772094633,i,0.0,0.0,Groin Injury - Expected back 04 Mar
85633,1772402861,1772402861,a,0.0,100.0,
85971,1753156525,1753156525,a,,,
85971,1754889107,1754889107,u,,0.0,
85971,1755193299,1755193299,u,,0.0,Has joined Los Angeles FC permanently.
85971,1770107241,1770107241,u,0.0,0.0,has joined Los Angeles FC permanently.
86873,1753722233,1753722233,a,,,
86873,1763591261,1763591261,a,0.0,0.0,
86873,1763593538,1763593538,a,,,
87835,1753156525,1753156525,a,,,
87835,1759511057,1759500009,d,,25.0,Wrist Injury - 25% chance of playing
87835,1760720663,1760720663,a,25.0,100.0,
87835,1761955906,1761901210,i,100.0,0.0,Knee injury - Unknown return date
87835,1762448729,1762448729,i,0.0,0.0,Knee injury - Expected back 22 Nov
87835,1763139876,1763139876,d,0.0,50.0,Knee injury - 50% chance of playing
87835,1763743589,1763743589,i,0.0,0.0,Knee injury - Expected back 30 Nov
87835,1764404721,1764404721,d,0.0,50.0,Knee injury - 50% chance of playing
87835,1764923156,1764923156,a,50.0,100.0,
87835,1775810893,1775810893,i,100.0,0.0,Muscle injury - Expected back 18 Apr
87835,1775945454,1775945454,d,0.0,50.0,Muscle injury - 50% chance of playing
87835,1776501074,1776501074,d,0.0,75.0,Muscle injury - 75% chance of playing
87835,1777106067,1777106067,a,100.0,100.0,
87835,1779526653,1779526653,i,100.0,0.0,Knock - Expected back 01 Jun
88248,1753156525,1753156525,a,,,
88248,1763591261,1763591261,a,0.0,0.0,
88248,1763593538,1763593538,a,,,
88248,1772402861,1772402861,d,,75.0,Calf injury - 75% chance of playing
88248,1772526475,1772526475,d,,25.0,Calf injury - 25% chance of playing
88248,1772662268,1772662268,d,25.0,50.0,Calf injury - 50% chance of playing
88248,1773267016,1773267016,d,25.0,25.0,Calf injury - 25% chance of playing
88248,1773822704,1773822704,d,25.0,50.0,Calf injury - 50% chance of playing
88248,1773908891,1773908891,a,25.0,100.0,
88894,1753156525,1753156525,a,,,
88894,1754889107,1754889107,d,,75.0,
88894,1755193299,1755193299,d,,75.0,Knock - 75% chance of playing
88894,1755277274,1755277274,d,,25.0,Knock - 25% chance of playing
88894,1757714774,1757714774,i,25.0,0.0,Personal Reasons - Unknown return date
88894,1759739129,1759739129,a,0.0,100.0,
88894,1764577584,1764577584,d,100.0,75.0,Knock - 75% chance of playing
88894,1764713227,1764713227,i,0.0,0.0,Knee injury - Expected back 07 Feb
88894,1769292426,1769292426,d,0.0,50.0,Knee injury - 50% chance of playing
88894,1769761644,1769761644,d,0.0,25.0,Lack of match fitness - 25% chance of playing
88894,1769847982,1769847982,d,0.0,75.0,Lack of match fitness - 75% chance of playing
88894,1770020907,1770020907,a,75.0,100.0,
90585,1753156525,1753156525,a,,,
90585,1763591261,1763591261,a,0.0,0.0,
90585,1763593538,1763593538,a,,,
90585,1765663597,1765663597,n,,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date
90585,1768119950,1768119950,a,0.0,100.0,
90585,1770971356,1770971356,i,100.0,0.0,Knee injury - Unknown return date
91651,1753156525,1753156525,i,,0.0,
91651,1754038182,1754038182,i,,0.0,Achilles injury - Expected back 13 Sep
91651,1754067802,1754067802,i,,0.0,
91651,1755193299,1755193299,i,,0.0,Achilles injury - Expected back 13 Sep
91651,1757801133,1757801133,i,0.0,0.0,Achilles injury - Unknown return date
91651,1758702327,1758702327,d,0.0,25.0,Achilles injury - 25% chance of playing
91651,1758906256,1758906256,d,0.0,50.0,Lack of match fitness - 50% chance of playing
91651,1759047887,1759047887,a,50.0,100.0,
91651,1762189480,1762162209,i,100.0,0.0,Ankle injury - Unknown return date
91651,1773476815,1773476815,d,0.0,25.0,Lack of match fitness - 25% chance of playing
91651,1773526163,1773526163,a,25.0,100.0,
91889,1753156525,1753156525,a,,,
91889,1757628364,1757611807,d,,75.0,Calf injury - 75% chance of playing
91889,1757801133,1757801133,a,75.0,100.0,
91889,1760461466,1760446807,d,100.0,50.0,Muscle injury - 50% chance of playing
91889,1760720663,1760720663,d,100.0,25.0,Muscle injury - 25% chance of playing
91889,1761955906,1761955906,i,25.0,0.0,Muscle injury - Expected back 22 Nov
91889,1763139876,1763139876,d,0.0,50.0,Muscle injury - 50% chance of playing
91889,1763849178,1763849178,a,50.0,100.0,
91889,1767428749,1767428749,u,100.0,0.0,has joined AC Milan on loan for the rest of the season.
95658,1753156525,1753156525,a,,,
95658,1761325489,1761314408,d,,75.0,Knock - 75% chance of playing
95658,1761343604,1761343604,a,,,
95658,1761344648,1761344648,d,75.0,75.0,Knock - 75% chance of playing
95658,1761955906,1761955906,d,75.0,50.0,Knock - 50% chance of playing
95658,1762034754,1762034754,a,50.0,100.0,
95658,1762756419,1762626609,d,100.0,75.0,Hamstring injury - 75% chance of playing
95658,1763799922,1763799922,i,100.0,0.0,Hamstring injury - Unknown return date
95658,1767428749,1767428749,d,0.0,25.0,Hamstring injury - 25% chance of playing
95658,1767947179,1767947179,a,25.0,100.0,
95658,1768551991,1768551991,d,25.0,25.0,Hamstring injury - 25% chance of playing
95658,1768638346,1768638346,a,25.0,100.0,
95658,1772402861,1772402861,d,100.0,75.0,Illness - 75% chance of playing
95658,1772699268,1772699268,a,75.0,100.0,
95658,1774081598,1774081598,s,100.0,0.0,Suspended until 18 Apr
95658,1775945454,1775945454,a,0.0,100.0,
95658,1776415909,1776415909,s,0.0,0.0,Suspended until 27 Apr
95658,1776532420,1776532420,a,0.0,100.0,
97032,1753156525,1753156525,a,,,
97032,1763591261,1763591261,a,0.0,0.0,
97032,1763593538,1763593538,a,,,
97299,1753156525,1753156525,a,,,
97299,1757696658,1757682010,d,,50.0,Muscle injury - 50% chance of playing
97299,1758529539,1758529539,a,50.0,100.0,
97299,1765255061,1765255061,d,100.0,75.0,Knock - 75% chance of playing
97299,1765355185,1765355185,d,100.0,50.0,Leg injury - 50% chance of playing
97299,1765614340,1765614340,d,100.0,25.0,Thigh injury - 25% chance of playing
97299,1766219148,1766219148,i,25.0,0.0,Thigh injury - Expected back 27 Dec
97299,1766478386,1766478386,i,0.0,0.0,Thigh injury - Unknown return date
97299,1767132422,1767132422,d,25.0,25.0,Thigh injury - 25% chance of playing
97299,1767737264,1767737264,i,0.0,0.0,Thigh injury - Unknown return date
97299,1770452782,1770452782,d,25.0,25.0,Lack of match fitness - 25% chance of playing
97299,1770761898,1770761898,a,100.0,100.0,
97299,1774946377,1774946377,d,100.0,75.0,Calf injury - 75% chance of playing
97299,1776675755,1776675755,a,75.0,100.0,
97846,1753156525,1753156525,a,,,
97846,1763591261,1763591261,a,0.0,0.0,
97846,1763593538,1763593538,a,,,
98747,1753156525,1753156525,a,,,
98747,1763591261,1763591261,a,0.0,0.0,
98747,1763593538,1763593538,a,,,
98747,1764540409,1764540409,d,,75.0,Groin Injury - 75% chance of playing
98747,1764663971,1764663971,d,,25.0,Groin Injury - 25% chance of playing
98747,1765005920,1765005920,i,25.0,0.0,Groin Injury - Expected back 26 Dec
98747,1765614340,1765614340,d,0.0,25.0,Groin Injury - 25% chance of playing
98747,1766009243,1766009243,d,25.0,75.0,Groin Injury - 75% chance of playing
98747,1766873233,1766873233,a,75.0,100.0,
98980,1753156525,1753156525,s,,0.0,
98980,1754038182,1754038182,s,,0.0,Suspended until 23 Aug
98980,1754067802,1754067802,s,,0.0,
98980,1755193299,1755193299,s,,0.0,Suspended until 23 Aug
98980,1755407187,1755407187,a,0.0,100.0,
98980,1758906256,1758898808,d,100.0,75.0,Knock - 75% chance of playing
98980,1759134347,1759134347,a,75.0,100.0,
98980,1759511057,1759500009,d,75.0,75.0,Calf injury - 75% chance of playing
98980,1759739129,1759739129,a,75.0,100.0,
98980,1764923156,1764923156,d,100.0,75.0,Back injury - 75% chance of playing
98980,1765058794,1765058794,a,75.0,100.0,
98980,1765527972,1765527972,d,75.0,75.0,Back injury - 75% chance of playing
98980,1766391982,1766391982,a,75.0,100.0,
98980,1768033551,1768033551,d,100.0,75.0,Calf injury - 75% chance of playing
98980,1768811210,1768811210,a,75.0,100.0,
98980,1769070383,1769070383,d,75.0,75.0,Calf injury - 75% chance of playing
98980,1769502399,1769502399,a,75.0,100.0,
98980,1776031950,1776031950,d,100.0,75.0,Calf injury - 75% chance of playing
98980,1776501074,1776501074,a,100.0,100.0,
101148,1753156525,1753156525,a,,,
101148,1763591261,1763591261,a,0.0,0.0,
101148,1763593538,1763593538,a,,,
101148,1766219148,1766219148,i,,0.0,Lack of match fitness - Expected back 26 Dec
101148,1766527649,1766527649,d,0.0,25.0,Lack of match fitness - 25% chance of playing
101148,1770242911,1770242911,u,25.0,0.0,has joined Leicester City permanently.
101178,1753156525,1753156525,a,,,
101178,1763591261,1763591261,a,0.0,0.0,
101178,1763593538,1763593538,a,,,
101178,1770452782,1770452782,a,0.0,100.0,
101188,1753156525,1753156525,a,,,
101188,1761239091,1761226208,d,,50.0,Ankle injury - 50% chance of playing
101188,1761516371,1761516371,a,50.0,100.0,
101982,1753156525,1753156525,a,,,
101982,1763591261,1763591261,a,0.0,0.0,
101982,1763593538,1763593538,a,,,
101982,1775810893,1775810893,i,,0.0,Shoulder injury - Expected back 24 May
101982,1778316628,1778316628,i,0.0,0.0,Shoulder injury - Expected back 25 May
102057,1753156525,1753156525,a,,,
102057,1759134347,1759105806,d,,75.0,Knock - 75% chance of playing
102057,1759424626,1759424626,d,,75.0,Hip injury - 75% chance of playing
102057,1760720663,1760720663,d,75.0,50.0,Hip injury - 50% chance of playing
102057,1760825156,1760825156,a,50.0,100.0,
102057,1761955906,1761760809,d,100.0,75.0,Hip injury - 75% chance of playing
102057,1762034754,1762034754,a,75.0,100.0,
105717,1754931789,1754931789,d,,75.0,
105717,1755190918,1755190918,a,,100.0,
105717,1765663597,1765663597,n,100.0,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date
105717,1768033551,1768033551,a,0.0,100.0,
105717,1768551991,1768551991,i,0.0,0.0,Ankle injury - Expected back 22 Feb
105717,1769761644,1769761644,u,0.0,0.0,has joined RC Lens on loan for the rest of the season.
106468,1753156525,1753156525,a,,,
106468,1756227857,1756215903,u,,0.0,Has joined Girona permanently.
106611,1753156525,1753156525,a,,,
106611,1759739129,1759735808,d,,75.0,Knock - 75% chance of playing
106611,1760825156,1760825156,a,75.0,100.0,
106611,1764750360,1764750360,d,100.0,75.0,Knock - 75% chance of playing
106611,1765005920,1765005920,d,100.0,50.0,Knock - 50% chance of playing
106611,1765058794,1765058794,a,50.0,100.0,
106611,1767169581,1767169581,d,100.0,75.0,Knock - 75% chance of playing
106611,1767564440,1767564440,a,75.0,100.0,
106611,1767860790,1767860790,s,100.0,0.0,Suspended until 31 Jan
106611,1769274270,1769274270,a,0.0,100.0,
106617,1753156525,1753156525,a,,,
106617,1756832655,1756814432,u,,0.0,has departed the club as a free agent.
106760,1753156525,1753156525,a,,,
106760,1763591261,1763591261,a,0.0,0.0,
106760,1763593538,1763593538,a,,,
106760,1772402861,1772402861,d,,75.0,Illness - 75% chance of playing
106760,1772699268,1772699268,a,75.0,100.0,
106760,1777367205,1777367205,d,100.0,75.0,Knock - 75% chance of playing
106760,1777885571,1777885571,a,75.0,100.0,
107265,1754586232,1754586232,a,,,
107265,1761955906,1761868809,i,,0.0,Knee injury - Unknown return date
107265,1765787186,1765787186,a,0.0,100.0,
108413,1753156525,1753156525,a,,,
108413,1756418748,1756400408,d,,75.0,Knock - 75% chance of playing
108413,1756746230,1756746230,a,75.0,100.0,
108413,1759511057,1759500009,d,100.0,75.0,Dead leg - 75% chance of playing
108413,1759739129,1759739129,a,75.0,100.0,
108413,1764404721,1764404721,d,100.0,75.0,Knock - 75% chance of playing
108413,1764577584,1764577584,a,75.0,100.0,
108413,1767342382,1767342382,d,100.0,75.0,Muscle injury - 75% chance of playing
108413,1767564440,1767564440,a,75.0,100.0,
109345,1753156525,1753156525,a,,,
109345,1754889107,1754889107,d,,25.0,
109345,1755193299,1755193299,d,,25.0,Knee injury - 25% chance of playing
109345,1755277274,1755277274,i,,0.0,Knee injury - Unknown return date
109345,1763743589,1763743589,i,0.0,0.0,Knee injury - Expected back 13 Dec
109345,1765005920,1765005920,i,0.0,0.0,Knee injury - Unknown return date
109345,1765614340,1765614340,i,0.0,0.0,Knee injury - Expected back 03 Jan
109345,1767083176,1767083176,i,0.0,0.0,Knee injury - Expected back 07 Jan
109345,1767428749,1767428749,d,0.0,25.0,Knee injury - 25% chance of playing
109345,1769243165,1769243165,d,25.0,25.0,Lack of match fitness - 25% chance of playing
109345,1769847982,1769847982,i,25.0,0.0,Lack of match fitness - Unknown return date
109345,1770366511,1770366511,d,0.0,25.0,Lack of match fitness - 25% chance of playing
109345,1771662375,1771662375,d,25.0,75.0,Lack of match fitness - 75% chance of playing
109345,1772402861,1772402861,a,75.0,100.0,
109345,1776761683,1776761683,d,100.0,75.0,Muscle injury - 75% chance of playing
109345,1777711559,1777711559,i,0.0,0.0,Muscle injury - Expected back 09 May
109345,1777760246,1777760246,d,0.0,50.0,Muscle injury - 50% chance of playing
109345,1778316628,1778316628,a,0.0,100.0,
109533,1753156525,1753156525,a,,,
109533,1756832655,1756819806,u,,0.0,has joined Marseille permanently.
109646,1753156525,1753156525,a,,,
109646,1755505538,1755504006,d,,75.0,Knock - 75% chance of playing
109646,1755796138,1755796138,a,,100.0,
109646,1758906256,1758886207,i,100.0,0.0,Calf injury - Expected back 18 Oct
109646,1759597454,1759597454,d,0.0,50.0,Calf injury - 50% chance of playing
109646,1760720663,1760720663,a,0.0,100.0,
109646,1768687620,1768687620,d,100.0,75.0,Hamstring injury - 75% chance of playing
109646,1769033329,1769033329,i,100.0,0.0,Hamstring injury - Unknown return date
109646,1770712309,1770712309,d,0.0,75.0,Lack of match fitness - 75% chance of playing
109646,1771106860,1771106860,a,75.0,100.0,
109745,1753156525,1753156525,a,,,
109745,1763591261,1763591261,a,0.0,0.0,
109745,1763593538,1763593538,a,,,
110504,1756832655,1756832655,a,,,
110504,1763591261,1763591261,a,0.0,0.0,
110504,1763593538,1763593538,a,,,
110504,1765663597,1765663597,n,,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date
110504,1768033551,1768033551,a,0.0,100.0,
110504,1768206409,1768206409,d,0.0,75.0,Knock - 75% chance of playing
110504,1768551991,1768551991,i,0.0,0.0,Knee injury - Expected back 11 Feb
110504,1769847982,1769847982,i,0.0,0.0,Knee injury - Expected back 22 Feb
110504,1771106860,1771106860,d,0.0,50.0,Knee injury - 50% chance of playing
110504,1771662375,1771662375,i,0.0,0.0,Knee injury - Expected back 28 Feb
110504,1771835504,1771835504,d,0.0,50.0,Knee injury - 50% chance of playing
110504,1772180882,1772180882,a,0.0,100.0,
110504,1772662268,1772662268,d,100.0,75.0,Knee injury - 75% chance of playing
110504,1772871978,1772871978,d,100.0,25.0,Knee injury - 25% chance of playing
110504,1773363859,1773363859,i,100.0,0.0,Knee injury - Expected back 02 May
110504,1776501074,1776501074,i,0.0,0.0,Knee injury - Expected back 24 Apr
110504,1776532420,1776532420,d,0.0,50.0,Knee injury - 50% chance of playing
110504,1777021030,1777021030,i,0.0,0.0,Knee injury - Expected back 02 May
110504,1777106067,1777106067,d,0.0,50.0,Knee injury - 50% chance of playing
110504,1777625797,1777625797,d,0.0,50.0,Lack of match fitness - 50% chance of playing
